"symbol","trade_id","price","quantity","buyer_order_id","seller_order_id","is_buyer_market_maker","timestamp"
"XRPUSDT",1.273376723E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.586000Z"
"XRPUSDT",1.273376724E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.586000Z"
"XRPUSDT",1.273376725E9,3.1314,2.1,,,true,"2025-07-30T16:56:34.586000Z"
"XRPUSDT",1.273376726E9,3.1314,6.1,,,true,"2025-07-30T16:56:34.606000Z"
"XRPUSDT",1.273376727E9,3.1314,1.3,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376728E9,3.1314,1.6,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376729E9,3.1314,1.7,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.27337673E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376731E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376732E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376733E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376734E9,3.1314,2.0,,,true,"2025-07-30T16:56:34.618000Z"
"XRPUSDT",1.273376735E9,3.1313,1.6,,,true,"2025-07-30T16:56:34.920000Z"
"XRPUSDT",1.273376736E9,3.1313,1.7,,,true,"2025-07-30T16:56:34.920000Z"
"XRPUSDT",1.273376737E9,3.1313,2.0,,,true,"2025-07-30T16:56:34.920000Z"
"XRPUSDT",1.273376738E9,3.1313,94.7,,,true,"2025-07-30T16:56:34.920000Z"
"XRPUSDT",1.273376739E9,3.1313,5.5,,,true,"2025-07-30T16:56:35.251000Z"
"XRPUSDT",1.27337674E9,3.1313,2.4,,,true,"2025-07-30T16:56:35.374000Z"
"XRPUSDT",1.273376741E9,3.1313,25.4,,,true,"2025-07-30T16:56:37.266000Z"
"XRPUSDT",1.273376742E9,3.1313,82.8,,,true,"2025-07-30T16:56:37.270000Z"
"XRPUSDT",1.273376743E9,3.1313,4.1,,,true,"2025-07-30T16:56:37.283000Z"
"XRPUSDT",1.273376744E9,3.1313,235.9,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376745E9,3.1313,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376746E9,3.1313,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376747E9,3.1313,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376748E9,3.1313,1.6,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376749E9,3.1313,1.7,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.27337675E9,3.1313,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376751E9,3.1313,2295.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376752E9,3.1313,4177.8,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376753E9,3.1313,3.4,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376754E9,3.1313,1165.9,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376755E9,3.1313,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376756E9,3.1312,2.4,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376757E9,3.1312,1.8,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376758E9,3.1312,1.6,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376759E9,3.1312,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.27337676E9,3.1312,1.7,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376761E9,3.1312,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376762E9,3.1312,1.7,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376763E9,3.1312,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376764E9,3.1312,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376765E9,3.1311,1.6,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376766E9,3.1311,3.3,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376767E9,3.1311,1.6,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376768E9,3.1311,9.5,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376769E9,3.1311,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.27337677E9,3.1311,504.1,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376771E9,3.1311,2.0,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376772E9,3.1311,1.7,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376773E9,3.1311,520.7,,,true,"2025-07-30T16:56:37.488000Z"
"XRPUSDT",1.273376774E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.730000Z"
"XRPUSDT",1.273376775E9,3.1311,1.9,,,true,"2025-07-30T16:56:38.730000Z"
"XRPUSDT",1.273376776E9,3.1311,0.1,,,true,"2025-07-30T16:56:38.734000Z"
"XRPUSDT",1.273376777E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.734000Z"
"XRPUSDT",1.273376778E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.734000Z"
"XRPUSDT",1.273376779E9,3.1311,1137.6,,,true,"2025-07-30T16:56:38.734000Z"
"XRPUSDT",1.27337678E9,3.1311,1.7,,,true,"2025-07-30T16:56:38.734000Z"
"XRPUSDT",1.273376781E9,3.1311,324.4,,,true,"2025-07-30T16:56:38.734000Z"
"XRPUSDT",1.273376782E9,3.1311,1.6,,,true,"2025-07-30T16:56:38.755000Z"
"XRPUSDT",1.273376783E9,3.1311,80.5,,,true,"2025-07-30T16:56:38.755000Z"
"XRPUSDT",1.273376784E9,3.1311,5.9,,,true,"2025-07-30T16:56:38.757000Z"
"XRPUSDT",1.273376785E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.757000Z"
"XRPUSDT",1.273376786E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.757000Z"
"XRPUSDT",1.273376787E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.757000Z"
"XRPUSDT",1.273376788E9,3.1311,2.0,,,true,"2025-07-30T16:56:38.757000Z"
"XRPUSDT",1.273376789E9,3.131,1.6,,,true,"2025-07-30T16:56:38.789000Z"
"XRPUSDT",1.27337679E9,3.131,2.0,,,true,"2025-07-30T16:56:38.789000Z"
"XRPUSDT",1.273376791E9,3.131,2.0,,,true,"2025-07-30T16:56:38.789000Z"
"XRPUSDT",1.273376792E9,3.131,1.7,,,true,"2025-07-30T16:56:38.789000Z"
"XRPUSDT",1.273376793E9,3.131,15.3,,,true,"2025-07-30T16:56:38.789000Z"
"XRPUSDT",1.273376794E9,3.131,31.6,,,true,"2025-07-30T16:56:38.918000Z"
"XRPUSDT",1.273376795E9,3.131,42.9,,,true,"2025-07-30T16:56:39.018000Z"
"XRPUSDT",1.273376796E9,3.131,2823.3,,,true,"2025-07-30T16:56:39.045000Z"
"XRPUSDT",1.273376797E9,3.131,3693.9,,,true,"2025-07-30T16:56:39.045000Z"
"XRPUSDT",1.273376798E9,3.131,5799.2,,,true,"2025-07-30T16:56:39.046000Z"
"XRPUSDT",1.273376799E9,3.131,1980.2,,,true,"2025-07-30T16:56:39.046000Z"
"XRPUSDT",1.2733768E9,3.131,3313.1,,,true,"2025-07-30T16:56:39.046000Z"
"XRPUSDT",1.273376801E9,3.131,12.1,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376802E9,3.131,746.0,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376803E9,3.131,2947.9,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376804E9,3.131,1094.5,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376805E9,3.131,2.0,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376806E9,3.131,2.0,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376807E9,3.131,2.0,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376808E9,3.131,2.0,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376809E9,3.131,1.7,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.27337681E9,3.131,1.6,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376811E9,3.131,2.0,,,true,"2025-07-30T16:56:39.048000Z"
"XRPUSDT",1.273376812E9,3.1309,2.4,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376813E9,3.1309,1.6,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376814E9,3.1309,2.0,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376815E9,3.1309,3.6,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376816E9,3.1309,1.8,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376817E9,3.1309,1.8,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376818E9,3.1309,2.0,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376819E9,3.1309,2.0,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.27337682E9,3.1308,3.3,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376821E9,3.1308,1.6,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376822E9,3.1308,2.0,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376823E9,3.1308,1.7,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376824E9,3.1308,9.5,,,true,"2025-07-30T16:56:39.050000Z"
"XRPUSDT",1.273376825E9,3.1307,3.3,,,true,"2025-07-30T16:56:39.060000Z"
"XRPUSDT",1.273376826E9,3.1307,1.6,,,true,"2025-07-30T16:56:39.060000Z"
"XRPUSDT",1.273376827E9,3.1307,1.0,,,true,"2025-07-30T16:56:39.060000Z"
"XRPUSDT",1.273376828E9,3.1307,1.0,,,true,"2025-07-30T16:56:39.093000Z"
"XRPUSDT",1.273376829E9,3.1307,1.7,,,true,"2025-07-30T16:56:39.093000Z"
"XRPUSDT",1.27337683E9,3.1307,0.9,,,true,"2025-07-30T16:56:39.093000Z"
"XRPUSDT",1.273376831E9,3.1307,1.1,,,true,"2025-07-30T16:56:39.124000Z"
"XRPUSDT",1.273376832E9,3.1307,2.0,,,true,"2025-07-30T16:56:39.124000Z"
"XRPUSDT",1.273376833E9,3.1307,1.3,,,true,"2025-07-30T16:56:39.124000Z"
"XRPUSDT",1.273376834E9,3.1307,0.7,,,true,"2025-07-30T16:56:39.126000Z"
"XRPUSDT",1.273376835E9,3.1307,1.6,,,true,"2025-07-30T16:56:39.126000Z"
"XRPUSDT",1.273376836E9,3.1307,2.0,,,true,"2025-07-30T16:56:39.126000Z"
"XRPUSDT",1.273376837E9,3.1307,2.0,,,true,"2025-07-30T16:56:39.126000Z"
"XRPUSDT",1.273376838E9,3.1307,29.0,,,false,"2025-07-30T16:56:39.156000Z"
"XRPUSDT",1.273376839E9,3.1306,2.4,,,true,"2025-07-30T16:56:39.158000Z"
"XRPUSDT",1.27337684E9,3.1306,1.4,,,true,"2025-07-30T16:56:39.158000Z"
"XRPUSDT",1.273376841E9,3.1306,0.3,,,true,"2025-07-30T16:56:39.187000Z"
"XRPUSDT",1.273376842E9,3.1306,2.0,,,true,"2025-07-30T16:56:39.187000Z"
"XRPUSDT",1.273376843E9,3.1306,2.0,,,true,"2025-07-30T16:56:39.187000Z"
"XRPUSDT",1.273376844E9,3.1306,7.6,,,true,"2025-07-30T16:56:39.187000Z"
"XRPUSDT",1.273376845E9,3.1306,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376846E9,3.1306,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376847E9,3.1306,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376848E9,3.1306,1.7,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376849E9,3.1306,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.27337685E9,3.1305,1.7,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376851E9,3.1305,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376852E9,3.1305,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376853E9,3.1305,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376854E9,3.1304,1.6,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376855E9,3.1304,1.8,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376856E9,3.1304,1.7,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376857E9,3.1304,2.0,,,true,"2025-07-30T16:56:39.218000Z"
"XRPUSDT",1.273376858E9,3.1304,14.2,,,false,"2025-07-30T16:56:39.273000Z"
"XRPUSDT",1.273376859E9,3.1304,10.1,,,false,"2025-07-30T16:56:40.801000Z"
"XRPUSDT",1.27337686E9,3.1304,5.8,,,false,"2025-07-30T16:56:40.842000Z"
"XRPUSDT",1.273376861E9,3.1303,2.0,,,true,"2025-07-30T16:56:41.470000Z"
"XRPUSDT",1.273376862E9,3.1304,4.7,,,false,"2025-07-30T16:56:41.472000Z"
"XRPUSDT",1.273376863E9,3.1304,11.5,,,false,"2025-07-30T16:56:41.883000Z"
"XRPUSDT",1.273376864E9,3.1303,161.0,,,true,"2025-07-30T16:56:43.038000Z"
"XRPUSDT",1.273376865E9,3.1303,29.6,,,true,"2025-07-30T16:56:43.383000Z"
"XRPUSDT",1.273376866E9,3.1304,1.8,,,false,"2025-07-30T16:56:45.145000Z"
"XRPUSDT",1.273376867E9,3.1303,2.4,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.273376868E9,3.1303,1.7,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.273376869E9,3.1303,2.0,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.27337687E9,3.1303,2.0,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.273376871E9,3.1303,2.0,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.273376872E9,3.1303,2.0,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.273376873E9,3.1303,0.6,,,true,"2025-07-30T16:56:46.470000Z"
"XRPUSDT",1.273376874E9,3.1303,7.2,,,true,"2025-07-30T16:56:46.525000Z"
"XRPUSDT",1.273376875E9,3.1303,1.8,,,true,"2025-07-30T16:56:46.525000Z"
"XRPUSDT",1.273376876E9,3.1303,49.8,,,true,"2025-07-30T16:56:47.887000Z"
"XRPUSDT",1.273376877E9,3.1304,1.6,,,false,"2025-07-30T16:56:49.374000Z"
"XRPUSDT",1.273376878E9,3.1304,18.4,,,false,"2025-07-30T16:56:49.374000Z"
"XRPUSDT",1.273376879E9,3.1303,6.3,,,true,"2025-07-30T16:56:50.471000Z"
"XRPUSDT",1.27337688E9,3.1304,2.0,,,false,"2025-07-30T16:56:51.770000Z"
"XRPUSDT",1.273376881E9,3.1303,1326.0,,,true,"2025-07-30T16:56:52.947000Z"
"XRPUSDT",1.273376882E9,3.1303,45.0,,,true,"2025-07-30T16:56:53.689000Z"
"XRPUSDT",1.273376883E9,3.1304,94.8,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.273376884E9,3.1304,99.9,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.273376885E9,3.1304,1.7,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.273376886E9,3.1304,2778.0,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.273376887E9,3.1304,1.6,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.273376888E9,3.1304,5.7,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.273376889E9,3.1304,413.7,,,false,"2025-07-30T16:56:54.094000Z"
"XRPUSDT",1.27337689E9,3.1305,1.6,,,false,"2025-07-30T16:56:54.097000Z"
"XRPUSDT",1.273376891E9,3.1305,1.7,,,false,"2025-07-30T16:56:54.097000Z"
"XRPUSDT",1.273376892E9,3.1306,1.6,,,false,"2025-07-30T16:56:54.097000Z"
"XRPUSDT",1.273376893E9,3.1306,1.7,,,false,"2025-07-30T16:56:54.097000Z"
"XRPUSDT",1.273376894E9,3.1307,1.6,,,false,"2025-07-30T16:56:54.118000Z"
"XRPUSDT",1.273376895E9,3.1307,3.3,,,false,"2025-07-30T16:56:54.118000Z"
"XRPUSDT",1.273376896E9,3.1307,1.7,,,false,"2025-07-30T16:56:54.118000Z"
"XRPUSDT",1.273376897E9,3.1308,1.6,,,false,"2025-07-30T16:56:54.118000Z"
"XRPUSDT",1.273376898E9,3.1308,1.8,,,false,"2025-07-30T16:56:54.118000Z"
"XRPUSDT",1.273376899E9,3.1308,1.7,,,false,"2025-07-30T16:56:54.118000Z"
"XRPUSDT",1.2733769E9,3.1308,798.6,,,true,"2025-07-30T16:56:54.663000Z"
"XRPUSDT",1.273376901E9,3.1308,6.8,,,true,"2025-07-30T16:56:55.792000Z"
"XRPUSDT",1.273376902E9,3.1308,341.5,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376903E9,3.1308,811.4,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376904E9,3.1308,813.0,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376905E9,3.1308,2295.0,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376906E9,3.1308,4307.4,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376907E9,3.1308,53.9,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376908E9,3.1308,1987.7,,,true,"2025-07-30T16:56:56.787000Z"
"XRPUSDT",1.273376909E9,3.1309,1.6,,,false,"2025-07-30T16:56:58.771000Z"
"XRPUSDT",1.27337691E9,3.1309,3.3,,,false,"2025-07-30T16:56:58.771000Z"
"XRPUSDT",1.273376911E9,3.1309,1.7,,,false,"2025-07-30T16:56:58.771000Z"
"XRPUSDT",1.273376912E9,3.1309,2800.0,,,false,"2025-07-30T16:56:58.771000Z"
"XRPUSDT",1.273376913E9,3.131,1.6,,,false,"2025-07-30T16:56:58.773000Z"
"XRPUSDT",1.273376914E9,3.131,1.8,,,false,"2025-07-30T16:56:58.773000Z"
"XRPUSDT",1.273376915E9,3.131,1.7,,,false,"2025-07-30T16:56:58.773000Z"
"XRPUSDT",1.273376916E9,3.1311,1.6,,,false,"2025-07-30T16:56:58.779000Z"
"XRPUSDT",1.273376917E9,3.1311,3.3,,,false,"2025-07-30T16:56:58.779000Z"
"XRPUSDT",1.273376918E9,3.1311,1.6,,,false,"2025-07-30T16:56:58.779000Z"
"XRPUSDT",1.273376919E9,3.1311,9.5,,,false,"2025-07-30T16:56:58.779000Z"
"XRPUSDT",1.27337692E9,3.1311,1.7,,,false,"2025-07-30T16:56:58.779000Z"
"XRPUSDT",1.273376921E9,3.1312,3.3,,,false,"2025-07-30T16:56:58.791000Z"
"XRPUSDT",1.273376922E9,3.1312,1.8,,,false,"2025-07-30T16:56:58.791000Z"
"XRPUSDT",1.273376923E9,3.1312,1.6,,,false,"2025-07-30T16:56:58.791000Z"
"XRPUSDT",1.273376924E9,3.1312,1.7,,,false,"2025-07-30T16:56:58.791000Z"
"XRPUSDT",1.273376925E9,3.1313,3.3,,,false,"2025-07-30T16:56:58.794000Z"
"XRPUSDT",1.273376926E9,3.1313,1.6,,,false,"2025-07-30T16:56:58.794000Z"
"XRPUSDT",1.273376927E9,3.1313,1.7,,,false,"2025-07-30T16:56:58.794000Z"
"XRPUSDT",1.273376928E9,3.1313,461.8,,,false,"2025-07-30T16:56:58.794000Z"
"XRPUSDT",1.273376929E9,3.1314,5.0,,,false,"2025-07-30T16:56:58.823000Z"
"XRPUSDT",1.27337693E9,3.1314,9.5,,,false,"2025-07-30T16:56:58.823000Z"
"XRPUSDT",1.273376931E9,3.1314,1.8,,,false,"2025-07-30T16:56:58.823000Z"
"XRPUSDT",1.273376932E9,3.1314,1.6,,,false,"2025-07-30T16:56:58.823000Z"
"XRPUSDT",1.273376933E9,3.1315,1.6,,,false,"2025-07-30T16:56:58.843000Z"
"XRPUSDT",1.273376934E9,3.1315,1.7,,,false,"2025-07-30T16:56:58.843000Z"
"XRPUSDT",1.273376935E9,3.1315,150.5,,,true,"2025-07-30T16:56:59.302000Z"
"XRPUSDT",1.273376936E9,3.1316,3.3,,,false,"2025-07-30T16:56:59.740000Z"
"XRPUSDT",1.273376937E9,3.1316,1.8,,,false,"2025-07-30T16:56:59.740000Z"
"XRPUSDT",1.273376938E9,3.1316,1.6,,,false,"2025-07-30T16:56:59.740000Z"
"XRPUSDT",1.273376939E9,3.1316,0.5,,,false,"2025-07-30T16:56:59.740000Z"
"XRPUSDT",1.27337694E9,3.1316,1.2,,,false,"2025-07-30T16:57:00.109000Z"
"XRPUSDT",1.273376941E9,3.1316,0.7,,,false,"2025-07-30T16:57:00.109000Z"
"XRPUSDT",1.273376942E9,3.1315,77.1,,,true,"2025-07-30T16:57:01.521000Z"
"XRPUSDT",1.273376943E9,3.1315,319.4,,,true,"2025-07-30T16:57:02.567000Z"
"XRPUSDT",1.273376944E9,3.1316,22.4,,,false,"2025-07-30T16:57:03.077000Z"
"XRPUSDT",1.273376945E9,3.1316,287.0,,,false,"2025-07-30T16:57:03.374000Z"
"XRPUSDT",1.273376946E9,3.1316,1052.5,,,false,"2025-07-30T16:57:04.267000Z"
"XRPUSDT",1.273376947E9,3.1316,1392.4,,,false,"2025-07-30T16:57:04.267000Z"
"XRPUSDT",1.273376948E9,3.1316,1.6,,,false,"2025-07-30T16:57:04.267000Z"
"XRPUSDT",1.273376949E9,3.1316,1.7,,,false,"2025-07-30T16:57:04.267000Z"
"XRPUSDT",1.27337695E9,3.1316,15.6,,,false,"2025-07-30T16:57:04.267000Z"
"XRPUSDT",1.273376951E9,3.1317,1.6,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376952E9,3.1317,1.7,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376953E9,3.1318,1.6,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376954E9,3.1318,3.3,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376955E9,3.1318,1.8,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376956E9,3.1318,1.6,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376957E9,3.1318,1.7,,,false,"2025-07-30T16:57:04.270000Z"
"XRPUSDT",1.273376958E9,3.1319,3.3,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376959E9,3.1319,1.6,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.27337696E9,3.1319,1.7,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376961E9,3.132,3.3,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376962E9,3.132,1.8,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376963E9,3.132,1.6,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376964E9,3.132,1.7,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376965E9,3.1321,3.3,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376966E9,3.1321,2.4,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376967E9,3.1321,1.7,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376968E9,3.1321,1.6,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376969E9,3.1321,3.4,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.27337697E9,3.1321,4.5,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376971E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376972E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376973E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376974E9,3.1321,47.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376975E9,3.1321,47.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376976E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376977E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376978E9,3.1321,63.9,,,false,"2025-07-30T16:57:04.274000Z"
"XRPUSDT",1.273376979E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.27337698E9,3.1321,34.8,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376981E9,3.1321,1.7,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376982E9,3.1321,27.4,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376983E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376984E9,3.1321,63.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376985E9,3.1321,63.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376986E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376987E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376988E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.275000Z"
"XRPUSDT",1.273376989E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.276000Z"
"XRPUSDT",1.27337699E9,3.1321,63.9,,,false,"2025-07-30T16:57:04.276000Z"
"XRPUSDT",1.273376991E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.276000Z"
"XRPUSDT",1.273376992E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.277000Z"
"XRPUSDT",1.273376993E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.277000Z"
"XRPUSDT",1.273376994E9,3.1321,47.9,,,false,"2025-07-30T16:57:04.277000Z"
"XRPUSDT",1.273376995E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.277000Z"
"XRPUSDT",1.273376996E9,3.1321,1.7,,,false,"2025-07-30T16:57:04.279000Z"
"XRPUSDT",1.273376997E9,3.1321,30.2,,,false,"2025-07-30T16:57:04.279000Z"
"XRPUSDT",1.273376998E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.280000Z"
"XRPUSDT",1.273376999E9,3.1321,31.9,,,false,"2025-07-30T16:57:04.280000Z"
"XRPUSDT",1.273377E9,3.1321,1.6,,,false,"2025-07-30T16:57:04.309000Z"
"XRPUSDT",1.273377001E9,3.1321,1.7,,,false,"2025-07-30T16:57:04.309000Z"
