trade_sequence,price,entropy
827.0,2.294,-0.9174886387521008
828.0,2.294,-0.9179202917175274
829.0,2.294,-0.9183392098260632
830.0,2.294,-0.9187637464833596
831.0,2.294,-0.9191847309338756
832.0,2.294,-0.9196021665574328
833.0,2.294,-0.92001605676593
834.0,2.294,-0.9204264050009172
835.0,2.294,-0.9208332147358927
836.0,2.294,-0.921236489474101
837.0,2.294,-0.9216362327498688
839.0,2.2941,-0.9223523353731552
840.0,2.2941,-0.9227408706175136
841.0,2.2941,-0.92312588979889
842.0,2.2941,-0.92350739674257
843.0,2.2941,-0.9238853951663428
844.0,2.2941,-0.924259888816
845.0,2.2941,-0.9246308814677788
848.0,2.2941,-0.9257217436166576
849.0,2.2941,-0.92607876792418
850.0,2.2941,-0.9264323104289218
851.0,2.2941,-0.926782375203164
852.0,2.2941,-0.9271289662199704
853.0,2.2941,-0.9274720874809084
855.0,2.2942,-0.9280696876321318
856.0,2.2942,-0.928401807107958
857.0,2.2942,-0.9287304737458162
858.0,2.2942,-0.9290556921576604
859.0,2.2942,-0.9293774665108387
860.0,2.2942,-0.9296958009983662
861.0,2.2942,-0.9300154071826224
862.0,2.2942,-0.9303268738780134
863.0,2.2942,-0.9306349133884824
864.0,2.2942,-0.9309300967551885
865.0,2.2942,-0.9312312965910396
866.0,2.2942,-0.931529082321534
867.0,2.2942,-0.931823458319853
869.0,2.2943,-0.9323104370969209
870.0,2.2943,-0.9325940107558588
871.0,2.2943,-0.9328741935457502
872.0,2.2943,-0.9331509900670174
873.0,2.2943,-0.9334244048438646
874.0,2.2943,-0.933694442423894
875.0,2.2943,-0.9339611073791644
876.0,2.2943,-0.9342244043045538
877.0,2.2943,-0.9344843378192644
878.0,2.2943,-0.9347424980655208
879.0,2.2943,-0.9350528268138684
880.0,2.2943,-0.9353026782011192
881.0,2.2943,-0.9355491842077976
882.0,2.2943,-0.935792349573789
883.0,2.2943,-0.9360321790573088
885.0,2.2944,-0.9373396161673984
886.0,2.2944,-0.9375685636302538
887.0,2.2944,-0.937794132742072
888.0,2.2944,-0.9380163808057804
889.0,2.2944,-0.9382353127458312
890.0,2.2944,-0.9384509335071802
891.0,2.2944,-0.9386632480563348
892.0,2.2944,-0.9388722613811178
893.0,2.2944,-0.9390779784901192
894.0,2.2944,-0.9384383249631424
895.0,2.2944,-0.9386378736990983
896.0,2.2944,-0.9388341508562148
897.0,2.2944,-0.9390271613012456
898.0,2.2944,-0.9392169101157812
899.0,2.2944,-0.9394034024020544
900.0,2.2944,-0.9395866432810625
902.0,2.2945,-0.9397860474084468
903.0,2.2945,-0.9399590381538184
904.0,2.2945,-0.9401287956183588
905.0,2.2945,-0.9402953294029436
906.0,2.2945,-0.9404586447451035
907.0,2.2945,-0.9406187469012196
908.0,2.2945,-0.94077564114572
909.0,2.2945,-0.9409293327722812
910.0,2.2945,-0.9411232266876536
911.0,2.2945,-0.9412705015988924
912.0,2.2945,-0.9414145894110184
913.0,2.2945,-0.9415554955011444
914.0,2.2945,-0.94169322525257
916.0,2.2946,-0.9418405619551126
917.0,2.2946,-0.9419682614867496
918.0,2.2946,-0.9420928033491986
919.0,2.2946,-0.942214197412127
920.0,2.2946,-0.9423324491634504
921.0,2.2946,-0.9424475641083092
923.0,2.2947,-0.9425459751969848
924.0,2.2947,-0.9426511883191716
925.0,2.2947,-0.9427532846143486
926.0,2.2947,-0.9428522732433264
927.0,2.2947,-0.942948159808905
928.0,2.2947,-0.9430409499281384
929.0,2.2947,-0.9431306492346186
930.0,2.2947,-0.9432172633762764
932.0,2.2948,-0.9433041439900322
933.0,2.2948,-0.9433809829522822
934.0,2.2948,-0.9434547570379794
935.0,2.2948,-0.9433686593921454
936.0,2.2948,-0.9434364620854756
937.0,2.2948,-0.9435012220148488
938.0,2.2948,-0.9435629449283376
939.0,2.2948,-0.9436216366013064
940.0,2.2948,-0.9436773028225776
941.0,2.2948,-0.9437914271748342
942.0,2.2948,-0.9438410040848088
943.0,2.2948,-0.9438875723903352
944.0,2.2948,-0.9439311379472344
945.0,2.2948,-0.9439717066133362
947.0,2.2949,-0.9440644075344272
948.0,2.2949,-0.9440953790384214
949.0,2.2949,-0.9441233756340172
950.0,2.2949,-0.9441484047770984
951.0,2.2949,-0.9441704724082204
952.0,2.2949,-0.9441895844790642
953.0,2.2949,-0.9442057469544964
954.0,2.2949,-0.944218965809855
955.0,2.2949,-0.9442292470328412
956.0,2.2949,-0.9442365966221988
957.0,2.2949,-0.9442410205886396
958.0,2.2949,-0.944349388688292
960.0,2.295,-0.9445861104255716
961.0,2.295,-0.9445778889791984
962.0,2.295,-0.9445667710494748
963.0,2.295,-0.944552760833424
964.0,2.295,-0.9445358644381718
965.0,2.295,-0.9445160879816392
966.0,2.295,-0.9444934375912908
967.0,2.295,-0.9444679194050308
968.0,2.295,-0.944439539570219
969.0,2.295,-0.944408304244787
970.0,2.295,-0.944374219595536
971.0,2.295,-0.9443372917993044
972.0,2.295,-0.9442975270417232
973.0,2.295,-0.9442549315185036
976.0,2.295,-0.9435538269380542
977.0,2.295,-0.943298508712165
978.0,2.295,-0.9432427681804956
979.0,2.295,-0.9431842406318848
980.0,2.295,-0.943122932289994
981.0,2.295,-0.9430588493882356
982.0,2.295,-0.9429919981670788
983.0,2.295,-0.9429223848758438
984.0,2.295,-0.9428500157711772
985.0,2.295,-0.9427765122522584
986.0,2.295,-0.9426986482775968
987.0,2.295,-0.943478611941588
988.0,2.295,-0.9427145686865024
989.0,2.295,-0.9426282785440654
990.0,2.295,-0.9425392690436653
991.0,2.295,-0.942447546282938
992.0,2.295,-0.9423531165852028
993.0,2.295,-0.94225598628134
995.0,2.2951,-0.9417259289113948
996.0,2.2951,-0.9416205398513966
997.0,2.2951,-0.9415124786882938
998.0,2.2951,-0.9414017514460048
999.0,2.2951,-0.9412883644867256
1000.0,2.2951,-0.9411723241779364
1001.0,2.2951,-0.9410536368941462
1002.0,2.2951,-0.9409210455370705
1003.0,2.2951,-0.9407970991769012
1004.0,2.2951,-0.9406705250828076
1006.0,2.2952,-0.940247826323924
1007.0,2.2952,-0.9401129993709808
1008.0,2.2952,-0.9399755717971748
1009.0,2.2952,-0.9398355499670764
1010.0,2.2952,-0.9396929403018638
1011.0,2.2952,-0.9395477492280384
1012.0,2.2952,-0.9393999831762267
1013.0,2.2952,-0.9392496485823656
1015.0,2.2951,-0.939502467011315
1016.0,2.2951,-0.9393442845324296
1017.0,2.2951,-0.9391835396985462
1018.0,2.2951,-0.9390202542958788
1019.0,2.2951,-0.9388544348029202
1020.0,2.2951,-0.9386860877015052
1021.0,2.2951,-0.9385152194780292
1022.0,2.2951,-0.9383418366213696
1024.0,2.295,-0.937804874970724
1025.0,2.295,-0.9376249190810556
1026.0,2.295,-0.937442473639394
1027.0,2.295,-0.937257547024776
1028.0,2.295,-0.9370701457309336
1029.0,2.295,-0.9368802762557836
1031.0,2.2949,-0.9366729861640872
1032.0,2.2949,-0.9364761105606224
1033.0,2.2949,-0.9362767888621594
1034.0,2.2949,-0.9360750300140902
1035.0,2.2949,-0.9358708405302644
1036.0,2.2949,-0.9356642269268012
1039.0,2.2949,-0.9350218340825508
1044.0,2.2949,-0.933903029023446
1045.0,2.2949,-0.9355108493014684
1046.0,2.2949,-0.9334564806846766
1047.0,2.2949,-0.9332236333488764
1048.0,2.2949,-0.9329884404781218
1049.0,2.2949,-0.932750908425518
1050.0,2.2949,-0.932511043729192
1051.0,2.2949,-0.9322688529284024
1053.0,2.2948,-0.9319567265327175
1054.0,2.2948,-0.9317079411204494
1055.0,2.2948,-0.9314568512868692
1056.0,2.2948,-0.9312034666298448
1057.0,2.2948,-0.9309477936933916
1058.0,2.2948,-0.9306898390208884
1059.0,2.2948,-0.9304296091567292
1060.0,2.2948,-0.93016711064489
1061.0,2.2948,-0.9299023500295338
1062.0,2.2948,-0.9296353338550944
1063.0,2.2948,-0.9293660686654664
1065.0,2.2947,-0.9327649506019932
1066.0,2.2947,-0.9324826340729616
1067.0,2.2947,-0.93219779586401
1068.0,2.2947,-0.9283565226250032
1069.0,2.2947,-0.9280738480943992
1070.0,2.2947,-0.9277889697193384
1071.0,2.2947,-0.9275018922557036
1072.0,2.2947,-0.9272126222518434
1073.0,2.2947,-0.926921166255872
1074.0,2.2947,-0.9266275308141828
1075.0,2.2947,-0.9263317224723772
1076.0,2.2947,-0.9260337477747776
1077.0,2.2947,-0.9257336132646738
1079.0,2.2946,-0.9255498589021386
1080.0,2.2946,-0.9249748024108804
1081.0,2.2946,-0.9246664548954132
1082.0,2.2946,-0.9243559791527826
1083.0,2.2946,-0.9240433815966436
1084.0,2.2946,-0.9237286687581524
1085.0,2.2946,-0.9234118471682048
1086.0,2.2946,-0.9230929233542224
1087.0,2.2946,-0.922771903842645
1088.0,2.2946,-0.9224487951570663
1089.0,2.2946,-0.9221236038197834
1090.0,2.2946,-0.9217963363498478
1092.0,2.2945,-0.9223531405981736
1094.0,2.2946,-0.9203150187533228
1095.0,2.2946,-0.9204474418084472
1096.0,2.2946,-0.920607209320732
1097.0,2.2946,-0.9202639247352062
1098.0,2.2946,-0.9199186112956494
1099.0,2.2946,-0.9195712766219272
1100.0,2.2946,-0.9192219272422408
1102.0,2.2947,-0.9173183551958036
1103.0,2.2947,-0.9169648032717286
1104.0,2.2947,-0.9166092709382748
1105.0,2.2947,-0.9162517621671868
1106.0,2.2947,-0.9158922834222318
1107.0,2.2947,-0.9155308411646303
1108.0,2.2947,-0.9151674418515202
1109.0,2.2947,-0.914802091936755
1110.0,2.2947,-0.9144347978702172
1111.0,2.2947,-0.9140655660986912
1112.0,2.2947,-0.914265333062313
1113.0,2.2947,-0.917030801223656
1114.0,2.2947,-0.9166478494979
1115.0,2.2947,-0.9162629459112244
1116.0,2.2947,-0.915876122326876
1117.0,2.2947,-0.9154873853273164
1119.0,2.2948,-0.9123179515030352
1121.0,2.2947,-0.9102342793675924
1124.0,2.2947,-0.909307021946789
1125.0,2.2947,-0.9089108208090086
1126.0,2.2947,-0.9085127516329348
1127.0,2.2947,-0.9081128466149212
1128.0,2.2947,-0.9077111121382322
1129.0,2.2947,-0.9095354910609504
1130.0,2.2947,-0.9091251413387426
1131.0,2.2947,-0.9087129613400468
1132.0,2.2947,-0.9082989698411524
1133.0,2.2947,-0.9078831732953292
1134.0,2.2947,-0.9074655781495604
1135.0,2.2947,-0.9070461908461976
1136.0,2.2947,-0.9066250178212116
1137.0,2.2947,-0.9062020655060992
1139.0,2.2946,-0.9035697311056664
1140.0,2.2946,-0.9031463139869488
1141.0,2.2946,-0.9027210989717176
1142.0,2.2946,-0.902294141478124
1143.0,2.2946,-0.9018654478223966
1144.0,2.2946,-0.9015130291246224
1145.0,2.2946,-0.9010807015165012
1146.0,2.2946,-0.9006466563294977
1147.0,2.2946,-0.9002108999607887
1148.0,2.2946,-0.8997734387007805
1149.0,2.2946,-0.8993342788343595
1150.0,2.2946,-0.8988934266396267
1152.0,2.2945,-0.8976477758916251
1153.0,2.2945,-0.8972034247165226
1154.0,2.2945,-0.8967574061999333
1155.0,2.2945,-0.8963097268791185
1156.0,2.2945,-0.895860392974478
1157.0,2.2945,-0.8954094107008321
1158.0,2.2945,-0.8949567862659943
1160.0,2.2944,-0.8942762416275662
1161.0,2.2944,-0.8938188757443777
1162.0,2.2944,-0.8933598884164498
1163.0,2.2944,-0.8928992885555197
1164.0,2.2944,-0.8924370823337431
1165.0,2.2944,-0.8919732759170783
1166.0,2.2944,-0.8915078754642944
1167.0,2.2944,-0.89104088712782
1168.0,2.2944,-0.8905723170529134
1170.0,2.2943,-0.8898387337296384
1171.0,2.2943,-0.8893656463783056
1172.0,2.2943,-0.88889099791941
1173.0,2.2943,-0.8884147971060954
1174.0,2.2943,-0.8879370500442668
1175.0,2.2943,-0.8874577628329798
1176.0,2.2943,-0.886976941564365
1177.0,2.2943,-0.8864945923232534
1178.0,2.2943,-0.8860107211870667
1179.0,2.2943,-0.8856887013884124
1181.0,2.2942,-0.8853725350186612
1184.0,2.2942,-0.8845546543402958
1185.0,2.2942,-0.8840574174832958
1186.0,2.2942,-0.8835585442023602
1187.0,2.2942,-0.8830582000925673
1188.0,2.2942,-0.8825563912088783
1189.0,2.2942,-0.8820531235990063
1190.0,2.2942,-0.8815484033016823
1192.0,2.2941,-0.8796659219401907
1193.0,2.2941,-0.8791598468705336
1194.0,2.2941,-0.878652319506841
1195.0,2.2941,-0.87814336984435
1196.0,2.2941,-0.8776330038353584
1197.0,2.2941,-0.8771212274247545
1198.0,2.2941,-0.8766080465490469
1199.0,2.2941,-0.8770297326929082
1200.0,2.2941,-0.8765473967472898
1201.0,2.2941,-0.8760275018058877
1202.0,2.2941,-0.8755062248125747
1203.0,2.2941,-0.874983571803303
1204.0,2.2941,-0.8732996253397027
1205.0,2.2941,-0.8727772904426823
1207.0,2.2942,-0.8715127133340477
1208.0,2.2942,-0.8709861840306438
1209.0,2.2942,-0.8704583165885688
1210.0,2.2942,-0.8699291166571356
1211.0,2.2942,-0.8693985900571485
1212.0,2.2942,-0.8688667426010516
1214.0,2.2941,-0.869007519087792
1215.0,2.2941,-0.8684693526232496
1216.0,2.2941,-0.8669948928194471
1217.0,2.2941,-0.8667174592470344
1218.0,2.2941,-0.8661770904578804
1219.0,2.2941,-0.8656354397076121
1220.0,2.2941,-0.8650925129611805
1221.0,2.2941,-0.8645483159683042
1222.0,2.2941,-0.864002854469097
1224.0,2.294,-0.86323272455247
1225.0,2.294,-0.8626833928230944
1226.0,2.294,-0.8621327604568021
1227.0,2.294,-0.8615808909822346
1228.0,2.294,-0.8610277900926517
1229.0,2.294,-0.860473463473473
1230.0,2.294,-0.859917916800206
1231.0,2.294,-0.8593611557399524
1232.0,2.294,-0.8588031859504647
1233.0,2.294,-0.8581614311570972
1236.0,2.294,-0.858362421146186
1237.0,2.294,-0.8577937710201633
1238.0,2.294,-0.8572236241388335
1239.0,2.294,-0.8566523078491499
1240.0,2.294,-0.8560798278004399
1241.0,2.294,-0.8555061896313
1242.0,2.294,-0.8549313989702634
1244.0,2.2939,-0.8518527219581166
1245.0,2.2939,-0.8512806897099009
1246.0,2.2939,-0.8507075191365818
1247.0,2.2939,-0.8501332225174864
1248.0,2.2939,-0.8495578053529583
1249.0,2.2939,-0.8489812731341004
1250.0,2.2939,-0.8484036313422332
1252.0,2.2938,-0.8474232801232264
1253.0,2.2938,-0.8468425566673373
1254.0,2.2938,-0.8462607436237464
1255.0,2.2938,-0.8456778471954087
1256.0,2.2938,-0.8450938728082088
1257.0,2.2938,-0.8445088258791117
1258.0,2.2938,-0.8439227118145847
1259.0,2.2938,-0.8433355360125694
1261.0,2.2937,-0.8423799217563979
1262.0,2.2937,-0.8417896756037866
1263.0,2.2937,-0.8411983873892183
1264.0,2.2937,-0.8406060632402458
1265.0,2.2937,-0.8400127084995349
1266.0,2.2937,-0.8394183284996382
1267.0,2.2937,-0.8388229285633317
1268.0,2.2937,-0.838226514003918
1269.0,2.2937,-0.8376290901252513
1271.0,2.2936,-0.837301870837683
1272.0,2.2936,-0.8366997173516736
1273.0,2.2936,-0.8360964730511216
1274.0,2.2936,-0.8354922454176101
1275.0,2.2936,-0.8348870397200562
1276.0,2.2936,-0.8342808612159329
1277.0,2.2936,-0.8336737151536564
1278.0,2.2936,-0.8330656067714157
1279.0,2.2936,-0.832456541297202
1281.0,2.2935,-0.830943789452308
1282.0,2.2935,-0.8303335053866422
1283.0,2.2935,-0.8297222632469985
1284.0,2.2935,-0.8291100883563242
1285.0,2.2935,-0.8284969858700912
1286.0,2.2935,-0.8278829609321715
1287.0,2.2935,-0.8272680186778191
1288.0,2.2935,-0.8266521642313375
1289.0,2.2935,-0.826035402707615
1290.0,2.2935,-0.8253734138654042
1292.0,2.2934,-0.8246440690286604
1293.0,2.2934,-0.8240231044942445
1294.0,2.2934,-0.8234011995079131
1295.0,2.2934,-0.8227784173435402
1296.0,2.2934,-0.8221547630548803
1297.0,2.2934,-0.8215302416862198
1298.0,2.2934,-0.8209048582704788
1300.0,2.2935,-0.8192778407000628
1301.0,2.2935,-0.8184359568352371
1302.0,2.2935,-0.8178082484529818
1303.0,2.2935,-0.8171797033298308
1305.0,2.2936,-0.8158048349489324
1306.0,2.2936,-0.8151734143690431
1308.0,2.2937,-0.813825925650593
1309.0,2.2937,-0.816512895439155
1310.0,2.2937,-0.8158674315592387
1312.0,2.2938,-0.8114373059141411
1313.0,2.2938,-0.8107984614594218
1314.0,2.2938,-0.8107694023515698
1315.0,2.2938,-0.810127206938412
1316.0,2.2938,-0.809484241822265
1320.0,2.2939,-0.805981453221954
1321.0,2.2939,-0.805336820673049
1323.0,2.294,-0.8032925857365184
1324.0,2.294,-0.8026474910230049
1326.0,2.2941,-0.8011300795741675
1327.0,2.2941,-0.8004746865667485
1328.0,2.2941,-0.7998267280090077
1329.0,2.2941,-0.7991780636634251
1330.0,2.2941,-0.7992937970882327
1332.0,2.2942,-0.7972473104564176
1335.0,2.2942,-0.7954848428996383
1336.0,2.2942,-0.7945214558128022
1337.0,2.2942,-0.7938497768868035
1338.0,2.2942,-0.7930830241674389
1339.0,2.2942,-0.7925480252129044
1342.0,2.2944,-0.7900099029599985
1343.0,2.2944,-0.7893518144547469
1344.0,2.2944,-0.788693093001548
1345.0,2.2944,-0.7880337418962056
1347.0,2.2945,-0.7864880580997206
1348.0,2.2945,-0.785826843810219
1349.0,2.2945,-0.7851650198718481
1350.0,2.2945,-0.7845025895247152
1351.0,2.2945,-0.7838395572191881
1352.0,2.2945,-0.7831759273945462
1353.0,2.2945,-0.7825072683526437
1355.0,2.2946,-0.7809520422533163
1356.0,2.2946,-0.7802860874051165
1357.0,2.2946,-0.7796195582803284
1358.0,2.2946,-0.7799406311220327
1360.0,2.2947,-0.7783730446622986
1361.0,2.2947,-0.777700819605871
1363.0,2.2948,-0.77613002171562
1364.0,2.2948,-0.7754561777146164
1365.0,2.2948,-0.7747819821465836
1366.0,2.2948,-0.7741072560766893
1367.0,2.2948,-0.7737185601901749
1368.0,2.2948,-0.7726726518165392
1369.0,2.2948,-0.7712057054742948
1370.0,2.2948,-0.7705318357600293
1371.0,2.2948,-0.7698574538295551
1372.0,2.2948,-0.7691825636683396
1373.0,2.2948,-0.7685071694923457
1374.0,2.2948,-0.767831275507199
1375.0,2.2948,-0.7671548859077486
1376.0,2.2948,-0.7664780048786483
1377.0,2.2948,-0.7658006365944742
1378.0,2.2948,-0.7651227852186494
1379.0,2.2948,-0.7644444549051326
1380.0,2.2948,-0.7637656497966674
1381.0,2.2948,-0.7630863740264682
1382.0,2.2948,-0.7624066317164164
1383.0,2.2948,-0.7617264269786699
1384.0,2.2948,-0.7610457639147823
1386.0,2.2947,-0.759939889992116
1387.0,2.2947,-0.7592577592544081
1388.0,2.2947,-0.7585751613687585
1389.0,2.2947,-0.7578921249165584
1390.0,2.2947,-0.7572086539400513
1391.0,2.2947,-0.7565247524712786
1392.0,2.2947,-0.755840424532226
1393.0,2.2947,-0.7551556741340987
1394.0,2.2947,-0.7551674223946043
1395.0,2.2947,-0.7537498297405683
1396.0,2.2947,-0.7531101776619732
1398.0,2.2948,-0.7516275227582213
1399.0,2.2948,-0.7510103341809528
1400.0,2.2948,-0.7514106968490222
1401.0,2.2948,-0.7502370557515621
1402.0,2.2948,-0.7491366787206525
1403.0,2.2948,-0.7484466100300592
1404.0,2.2948,-0.7477561655507918
1405.0,2.2948,-0.7470653484844736
1406.0,2.2948,-0.7463741627127793
1407.0,2.2948,-0.745682612108217
1408.0,2.2948,-0.7449907005317988
1409.0,2.2948,-0.7442984318355229
1410.0,2.2948,-0.743605809859875
1412.0,2.2947,-0.7420421431781326
1413.0,2.2947,-0.7413498630909289
1414.0,2.2947,-0.7406572215896416
1415.0,2.2947,-0.7399642431972756
1416.0,2.2947,-0.7392709316877561
1417.0,2.2947,-0.7385772908255613
1419.0,2.2946,-0.7374120783796578
1420.0,2.2946,-0.7367174388764648
1421.0,2.2946,-0.7360224635088854
1422.0,2.2946,-0.7353271768004357
1423.0,2.2946,-0.7346315824567253
1424.0,2.2946,-0.7339356841727465
1426.0,2.2945,-0.7327656898998617
1427.0,2.2945,-0.732068864267946
1428.0,2.2945,-0.7313717279981006
1429.0,2.2945,-0.7306743054709739
1431.0,2.2944,-0.7300644286959546
1434.0,2.2944,-0.7273835377649377
1435.0,2.2944,-0.7266844985921141
1436.0,2.2944,-0.7259851811325383
1437.0,2.2944,-0.7252856054983484
1438.0,2.2944,-0.7245857752472189
1439.0,2.2944,-0.7238856939269998
1440.0,2.2944,-0.723185365075286
1441.0,2.2944,-0.7224847922201041
1442.0,2.2944,-0.7217839788788677
1445.0,2.2944,-0.7196061007439645
1446.0,2.2944,-0.7189046251199727
1447.0,2.2944,-0.718202924681639
1448.0,2.2944,-0.7175010042380583
1449.0,2.2944,-0.7167988672363701
1450.0,2.2944,-0.7160965171130209
1451.0,2.2944,-0.7153939572950794
1452.0,2.2944,-0.714691191199441
1454.0,2.2943,-0.7135732133639866
1455.0,2.2943,-0.7128695440098305
1456.0,2.2943,-0.7121656660778839
1457.0,2.2943,-0.7114615986268379
1458.0,2.2943,-0.7107573450173101
1459.0,2.2943,-0.7100529086003149
1460.0,2.2943,-0.709348292716381
1461.0,2.2943,-0.7085889790002906
1462.0,2.2943,-0.7078842142190748
1463.0,2.2943,-0.7071792796039036
1464.0,2.2943,-0.7064741784521027
1465.0,2.2943,-0.7057689140550397
1466.0,2.2943,-0.70506348969398
1468.0,2.2942,-0.7046422255420148
1469.0,2.2942,-0.7039335736357738
1470.0,2.2942,-0.7032246100012236
1471.0,2.2942,-0.7025155070220762
1472.0,2.2942,-0.7018062679324679
1473.0,2.2942,-0.7010968959571323
1474.0,2.2942,-0.7003873943104607
1475.0,2.2942,-0.6990732124110248
1476.0,2.2942,-0.6992592342704173
1477.0,2.2942,-0.6985482828050742
1478.0,2.2942,-0.6978372128551003
1479.0,2.2942,-0.698143854101094
1480.0,2.2942,-0.6974287564874921
1481.0,2.2942,-0.6967135524285416
1482.0,2.2942,-0.6959982528353561
1483.0,2.2942,-0.6952828608487118
1484.0,2.2942,-0.6945673795990019
1485.0,2.2942,-0.6938518122073826
1486.0,2.2942,-0.6931361617843556
1487.0,2.2942,-0.6905844526157702
1488.0,2.2942,-0.6898755595511681
1489.0,2.2942,-0.6891665815397193
1490.0,2.2942,-0.6884575202072684
1491.0,2.2942,-0.6877483785981255
1492.0,2.2942,-0.6870391597463456
1493.0,2.2942,-0.6863298666775437
1494.0,2.2942,-0.685620502406401
1495.0,2.2942,-0.6851994740064675
1497.0,2.2941,-0.6835518882085632
1498.0,2.2941,-0.6828427681841931
1499.0,2.2941,-0.6821335791857396
1500.0,2.2941,-0.6814243353082203
1501.0,2.2941,-0.6807150395015698
1502.0,2.2941,-0.6800056947066657
1503.0,2.2941,-0.679296303854242
1504.0,2.2941,-0.6785868698668647
1505.0,2.2941,-0.6780427881619454
1506.0,2.2941,-0.6777390412809376
1507.0,2.2941,-0.6770273181617328
1508.0,2.2941,-0.6763155666767218
1509.0,2.2941,-0.6756037906702314
1510.0,2.2941,-0.6748919930124502
1511.0,2.2941,-0.6741801765648815
1512.0,2.2941,-0.6734683441792534
1513.0,2.2941,-0.6727564986983887
1515.0,2.294,-0.6709428184894302
1516.0,2.294,-0.6702331691394577
1517.0,2.294,-0.6695235119007179
1518.0,2.294,-0.6688138506686779
1519.0,2.294,-0.6681041882283894
1520.0,2.294,-0.6678722144184972
1521.0,2.294,-0.6671607188121418
1522.0,2.294,-0.6664492330092018
1523.0,2.294,-0.6657377606585297
1524.0,2.294,-0.6650263045019047
1525.0,2.294,-0.6643148672729392
1526.0,2.294,-0.6636034516954039
1528.0,2.2939,-0.6619996832823869
1529.0,2.2939,-0.6612897859517675
1530.0,2.2939,-0.6605798994054575
1531.0,2.2939,-0.6598700445009666
1532.0,2.2939,-0.6591602239071952
1533.0,2.2939,-0.658450440284911
1534.0,2.2939,-0.6577406962850734
1535.0,2.2939,-0.6570309945503575
1536.0,2.2939,-0.6563213377141212
1538.0,2.2938,-0.6552020676883884
1539.0,2.2938,-0.6544921440143044
1540.0,2.2938,-0.6537822375329086
1541.0,2.2938,-0.6530723892613614
1542.0,2.2938,-0.6523626017819903
1543.0,2.2938,-0.6516528776685857
1544.0,2.2938,-0.6509432194855689
1547.0,2.2938,-0.6502341820203206
1548.0,2.2938,-0.6495195922509432
1550.0,2.2939,-0.6467546525155663
1551.0,2.2939,-0.6487165951128595
1552.0,2.2939,-0.64799599492556
1553.0,2.2939,-0.6472754747172389
1554.0,2.2939,-0.6465550709053618
1555.0,2.2939,-0.6458347859653305
1556.0,2.2939,-0.6451146223627588
1557.0,2.2939,-0.6443945825546677
1558.0,2.2939,-0.6436746689885475
1559.0,2.2939,-0.6429548841035686
1560.0,2.2939,-0.6395474280882147
1561.0,2.2939,-0.6388386259240271
1562.0,2.2939,-0.6381299406186388
1563.0,2.2939,-0.6374213704667102
1564.0,2.2939,-0.6367129178573756
1565.0,2.2939,-0.6360045851719768
1566.0,2.2939,-0.6352963747823912
1568.0,2.2938,-0.6340897473158
1569.0,2.2938,-0.6333818764991962
1570.0,2.2938,-0.6326740496615041
1571.0,2.2938,-0.6319663564950697
1573.0,2.2937,-0.6304011996006813
1574.0,2.2937,-0.6296952267244934
1575.0,2.2937,-0.6289893931034196
1577.0,2.2938,-0.6279669556033353
1578.0,2.2938,-0.6266905781294893
1579.0,2.2938,-0.6259853501352173
1580.0,2.2938,-0.6252802735875316
1581.0,2.2938,-0.6245753506673708
1582.0,2.2938,-0.6238705836139933
1583.0,2.2938,-0.6231659746588349
1584.0,2.2938,-0.622461526024686
1585.0,2.2938,-0.6217572399263002
1586.0,2.2938,-0.6210531185703011
1588.0,2.2939,-0.6194213241259836
1589.0,2.2939,-0.6187179130472583
1590.0,2.2939,-0.6180146780021745
1591.0,2.2939,-0.6173116187777645
1592.0,2.2939,-0.6166087375298888
1593.0,2.2939,-0.6159060364069215
1594.0,2.2939,-0.6152035175483319
1596.0,2.294,-0.613588031988287
1597.0,2.294,-0.6128862316192623
1598.0,2.294,-0.6121846232631629
1599.0,2.294,-0.611483208011556
1600.0,2.294,-0.6107819879540979
1601.0,2.294,-0.6100809651734828
1602.0,2.294,-0.6093801417433898
1604.0,2.2941,-0.6077747172875841
1605.0,2.2941,-0.6070746436038168
1606.0,2.2941,-0.6063747787832362
1607.0,2.2941,-0.605675123863706
1608.0,2.2941,-0.6049756808704779
1609.0,2.2941,-0.6042764518208502
1610.0,2.2941,-0.6035774387247923
1612.0,2.2942,-0.6026791768977268
1614.0,2.2941,-0.601008959152801
1615.0,2.2941,-0.6006181857413835
1616.0,2.2941,-0.5999183051227889
1617.0,2.2941,-0.5992186587504471
1618.0,2.2941,-0.5985192493196914
1619.0,2.2941,-0.5978200787680968
1620.0,2.2941,-0.597121149026048
1621.0,2.2941,-0.5964224620161709
1622.0,2.2941,-0.5957240196537581
1623.0,2.2941,-0.5950258238456361
1625.0,2.294,-0.5933022872193046
1626.0,2.294,-0.5926068858960616
1627.0,2.294,-0.5919117330371517
1628.0,2.294,-0.5912168306749093
1629.0,2.294,-0.5905221806745541
1630.0,2.294,-0.5898277848942672
1632.0,2.2939,-0.5886407824444542
1633.0,2.2939,-0.5879470100372217
1634.0,2.2939,-0.5872534986391377
1635.0,2.2939,-0.5865602503900363
1636.0,2.2939,-0.585867267105272
1637.0,2.2939,-0.5851745505914916
1638.0,2.2939,-0.5844821026491078
1639.0,2.2939,-0.5837899250704893
1641.0,2.2938,-0.5826355523806164
1642.0,2.2938,-0.5819439289020092
1643.0,2.2938,-0.5812525749412132
1644.0,2.2938,-0.580561500259663
1645.0,2.2938,-0.579870706607437
