side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,3.1802,3.1807,-0.0004999999999997229,-0.01572228161749962,neutral→bear,6,neutral→bull
LONG,3.1807,3.1811,0.00039999999999995595,0.012575848083753763,neutral→bull,4,neutral→bear
SHORT,3.1811,3.1806,0.0004999999999997229,0.015717833453828014,neutral→bear,5,bull→neutral
SHORT,3.1805,3.1817,-0.001200000000000312,-0.03772991667977714,neutral→bear,1,bull→neutral
SHORT,3.1816,3.1817,-0.00010000000000021103,-0.003143072667846713,neutral→bear,0,neutral→bull
LONG,3.1817,3.1826,0.0008999999999996788,0.02828676493697328,neutral→bull,13,bear→neutral
LONG,3.1827,3.1831,0.00039999999999995595,0.01256794545511534,neutral→bull,4,neutral→bear
SHORT,3.1831,3.183,0.00010000000000021103,0.003141591530275864,neutral→bear,23,bull→neutral
LONG,3.1831,3.183,-0.00010000000000021103,-0.003141591530275864,neutral→bull,7,bear→neutral
LONG,3.1831,3.183,-0.00010000000000021103,-0.003141591530275864,neutral→bull,1,neutral→bear
SHORT,3.183,3.1831,-0.00010000000000021103,-0.0031416902293500168,neutral→bear,0,bull→neutral
LONG,3.1832,3.1833,0.00010000000000021103,0.0031414928374029604,neutral→bull,12,bear→neutral
LONG,3.1834,3.1844,0.001000000000000334,0.03141295470252981,neutral→bull,11,bear→neutral
LONG,3.1845,3.1844,-9.999999999976694e-05,-0.003140210394089086,neutral→bull,1,neutral→bear
SHORT,3.1844,3.1845,-9.999999999976694e-05,-0.0031403090063989113,neutral→bear,6,bull→neutral
SHORT,3.1844,3.1845,-9.999999999976694e-05,-0.0031403090063989113,neutral→bear,0,bull→neutral
SHORT,3.1844,3.1845,-9.999999999976694e-05,-0.0031403090063989113,neutral→bear,1,bull→neutral
SHORT,3.1844,3.1853,-0.0008999999999996788,-0.02826278105764599,neutral→bear,0,bull→neutral
SHORT,3.1852,3.1854,-0.00019999999999997797,-0.006279040562601342,neutral→bear,0,force
